code,lat,lon,elv,x,y,z,S_P_Error,probabilityOfOccurrence,siteNoiseLevel,eid,Dist,Azim,TTP,TTS
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",5,  0.5840,268.0884,nan, 25.5763
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.8652,320.3834, 20.2474,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.5109,335.9813, 30.0345,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.0617, 73.1818, 23.3681,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.5877,290.9378, 15.0121,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.0218, 92.8810, 22.5200,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.4754,274.0737, 12.7865,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.6235,328.8267, 31.2865,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.9512, 11.9426, 21.7252,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.5709,353.5062, 30.6300,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.4094, 41.5169, 11.3093,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.5018, 14.4196, 13.2956,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.1536, 43.1853, 24.5620,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.8666, 55.9753, 20.2570,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.6716,249.9840, 16.5868,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.1057,111.8143, 23.8765,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.8666, 55.9753,nan, 35.4497
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.1536, 43.1853,nan, 42.9845
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.5018, 14.4196,nan, 23.2674
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.5709,353.5062,nan, 52.9470
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.5109,335.9813,nan, 52.0494
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.1057,111.8143,nan, 41.7836
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.6235,328.8267,nan, 54.2514
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.5877,290.9378,nan, 26.2712
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.6716,249.9840,nan, 29.0269
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.0218, 92.8810,nan, 39.4100
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  1.0617, 73.1818,nan, 40.8936
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.4094, 41.5169,nan, 19.7912
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.4754,274.0737,nan, 22.3764
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",6,  0.9512, 11.9426,nan, 38.0190
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.6427, 11.9836, 15.5429,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.9718,330.3129, 35.1038,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8919, 95.7877, 19.9550,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8085,359.1015, 18.0884,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.9223, 73.0064, 20.1222,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.7091,300.2421, 16.5878,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8698,307.8320, 19.2030,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.2061,325.1605, 24.6540,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.8620,336.2058, 33.8427,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.2543,  2.7384, 25.1022,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.0798, 54.4319, 22.6225,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.9937, 35.7578, 21.4415,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.3331, 29.3049, 26.2056,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8919, 95.7877,nan, 34.9213
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.7091,300.2421,nan, 29.0286
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.3331, 29.3049,nan, 45.7236
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.6427, 11.9836,nan, 27.2001
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.2061,325.1605,nan, 43.0173
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.9937, 35.7578,nan, 37.5227
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.9718,330.3129,nan, 60.0822
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8698,307.8320,nan, 33.6053
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.2543,  2.7384,nan, 43.8977
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.8620,336.2058,nan, 57.8586
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.9223, 73.0064,nan, 35.2138
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  0.8085,359.1015,nan, 31.6546
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",7,  1.0798, 54.4319,nan, 39.5894
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.7079,  2.3078, 16.6375,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.2681, 33.1509, 25.5569,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.6258,294.1236, 15.2875,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9405, 41.3901, 20.8426,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.0602, 60.1622, 22.6539,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.8635,329.8556, 33.9498,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9388, 79.6334, 20.5915,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.5559, 18.3190, 14.2035,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9484,101.5924, 21.0169,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.1562,  5.0058, 23.9497,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.0997,323.9004, 23.3453,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.7284,269.3928, 16.9491,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.7527,336.0874, 32.6554,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.0602, 60.1622,nan, 39.6444
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.6258,294.1236,nan, 26.7532
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.7079,  2.3078,nan, 29.1155
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.7527,336.0874,nan, 55.9859
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.2681, 33.1509,nan, 44.7202
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.8635,329.8556,nan, 58.2062
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.7284,269.3928,nan, 29.6608
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.5559, 18.3190,nan, 24.8561
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.1562,  5.0058,nan, 41.9119
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  1.0997,323.9004,nan, 40.8520
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9388, 79.6334,nan, 36.0351
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9405, 41.3901,nan, 36.4745
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",8,  0.9484,101.5924,nan, 36.7796
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.5240,243.1549, 13.6589,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.8001,231.2966, 18.7721,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.7560, 73.5055, 18.1240,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.3952,323.3018, 27.8617,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.5455,263.6443, 13.8509,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.6909, 17.1236, 16.9788,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.9796, 54.3549, 21.6510,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.2526, 31.3920,  7.5919,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.0236, 87.9323, 22.6075,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.2375,123.3940, 25.8968,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.0764,107.3847, 23.5683,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.2656,331.2655, 26.3708,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.2804, 82.5789,  8.2440,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.6738,306.0052, 16.6684,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.3017,352.4468, 26.5661,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.2804, 82.5789,nan, 14.4270
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.9796, 54.3549,nan, 37.8893
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.3017,352.4468,nan, 46.4227
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.7560, 73.5055,nan, 31.7170
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.2526, 31.3920,nan, 13.2859
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.2375,123.3940,nan, 45.3014
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.3952,323.3018,nan, 48.6085
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.2656,331.2655,nan, 46.0357
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.6738,306.0052,nan, 29.1696
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.5455,263.6443,nan, 24.2391
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.6909, 17.1236,nan, 29.7129
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  1.0236, 87.9323,nan, 39.5630
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",9,  0.8001,231.2966,nan, 32.8512
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.7181, 73.6835, 16.3595,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.5432,341.1005, 28.5160,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.2114,344.7207,  7.4834,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8050,265.3009, 17.7549,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.5463, 45.8335, 13.3811,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.0150,251.0863, 21.0701,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8832,277.1916, 18.9705,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8671,126.5438, 18.7036,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.4336,332.3172, 11.0817,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.5876,323.7892, 29.4832,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.7096,102.7658, 16.1702,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8381,351.2262, 18.2731,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8708, 32.2348, 18.8733,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.7376,317.9762, 31.3366,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8671,126.5438,nan, 32.7313
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.5432,341.1005,nan, 49.5194
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.0150,251.0863,nan, 36.8517
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.5876,323.7892,nan, 50.8572
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8832,277.1916,nan, 33.1983
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.4336,332.3172,nan, 19.3929
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8381,351.2262,nan, 31.9780
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8708, 32.2348,nan, 33.0282
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.5463, 45.8335,nan, 23.4169
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.7181, 73.6835,nan, 28.6291
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.2114,344.7207,nan, 13.0960
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  1.7376,317.9762,nan, 53.8932
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.7096,102.7658,nan, 28.2979
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",10,  0.8050,265.3009,nan, 31.0710
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.2632, 53.7404, 26.2471,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  2.0119,335.3775, 36.8234,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.0292, 88.3829, 22.9150,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.6686,315.1053, 16.6464,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.9346,  7.8222, 21.1545,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.9204,341.3903, 35.7611,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.8492,319.9332, 19.8629,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.5060, 31.7182, 29.4836,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.6630,288.4676, 16.3608,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.0941, 69.1993, 23.7424,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.1724, 37.9217, 24.8969,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.2353,333.5889, 26.1731,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.7950, 20.1305, 18.9322,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.3849,  8.2644, 28.1255,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.9346,  7.8222,nan, 37.0203
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  2.0119,335.3775,nan, 63.1325
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.0941, 69.1993,nan, 41.5453
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.6630,288.4676,nan, 28.6313
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.2632, 53.7404,nan, 45.9108
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.8492,319.9332,nan, 34.7601
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.9204,341.3903,nan, 61.3590
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.2353,333.5889,nan, 45.7031
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.1724, 37.9217,nan, 43.5583
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.5060, 31.7182,nan, 51.2735
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.3849,  8.2644,nan, 48.9875
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.6686,315.1053,nan, 29.1313
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  1.0292, 88.3829,nan, 40.1013
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",11,  0.7950, 20.1305,nan, 33.1313
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",12,  0.8849, 50.8246, 20.4486,nan
